"","Order","Family","Genus","Species","Status","Country","State","Period","Epoch","Pct_age_range_in_Epoch","Min.age","Max.age","Collection.number","Collection.authorizer","Reference","Note"
"9149","Rodentia","Cricetidae","Oryzomys",NA,NA,"Brazil","Goiás",NA,"Pleistocene",100,0.0117,0.126,211821,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9150","Rodentia","Cricetidae","Oryzomys","subflavus",NA,"Brazil","Goiás",NA,"Pleistocene",100,0.0117,0.126,211821,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9151","Rodentia","Cricetidae","Oryzomys",NA,NA,"Brazil","Goiás",NA,"Pleistocene",100,0.0117,0.126,211821,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9152","Chiroptera","Natalidae","Natalus",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9153","Chiroptera","Phyllostomidae","Macrophyllum",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9154","Chiroptera","Phyllostomidae","Desmodus",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9155","Chiroptera","Phyllostomidae","Sturnira",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9156","Chiroptera","Phyllostomidae","Phyllostomus",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9157","Chiroptera","Phyllostomidae","Carollia",NA,NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9158","Cingulata","Dasypodidae","Dasypus (Dasypus)","(Dasypus)",NA,"Brazil","Mato Grosso do Sul",NA,"Pleistocene",99.23,0,2.588,92813,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9159","Didelphimorphia","Didelphidae","Monodelphis","domestica",NA,"Brazil","Rio Grande do Sul",NA,"Pleistocene",99.23,0,2.588,211822,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9160","Cingulata","Dasypodidae","Dasypus",NA,NA,"Brazil","Rio Grande do Sul",NA,"Pleistocene",99.23,0,2.588,211822,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9161","Cingulata","Dasypodidae","Dasypus (Dasypus)","(Dasypus)",NA,"Brazil","Rio Grande do Sul",NA,"Pleistocene",99.23,0,2.588,211822,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9162","Rodentia","Cuniculidae","Cuniculus","paca",NA,"Brazil","Rio Grande do Sul",NA,"Pleistocene",99.23,0,2.588,211822,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9163","Rodentia","Dasyproctidae","Dasyprocta",NA,NA,"Brazil","Rio Grande do Sul",NA,"Pleistocene",99.23,0,2.588,211822,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
"9164","Rodentia","NO_FAMILY_SPECIFIED","Proechimys",NA,NA,"Brazil","Rio Grande do Sul",NA,"Pleistocene",99.23,0,2.588,211822,"P. Mannion","L. O. Salles, G. S. Carvalho, and M. Weksler, F. L. Sicuro, F. Abreu, A. R. Camardella, P. G. Guedes, L. S. Avilla, E. A. P. Abrantes, V. Sahate, I. S. A. Costa. 1999. Fauna de mamíferos do Quaternário de Serra da Mesa (Goiás, Brasil). Publicações Avulsas do Museu Nacional 78:1-15",NA
