"","Order","Family","Genus","Species"
"444","NA","Atelidae","Miocallicebus","villaviejai"
"445","NA","Atelidae","Miocallicebus","villaviejai"
"446","NA","Atelidae","Protopithecus","brasiliensis"
"447","NA","Atelidae","Protopithecus","brasiliensis"
"448","NA","Atelidae","Solimoea","acrensis"
"449","NA","Atelidae","Solimoea","acrensis"
"450","NA","Atelidae","Stirtonia","NA"
"451","NA","Atelidae","Stirtonia","NA"
"452","NA","Atelidae","Stirtonia","tatacoensis"
"453","NA","Atelidae","Stirtonia","tatacoensis"
"454","NA","Atelidae","Stirtonia","tatacoensis"
"455","NA","Atelidae","Stirtonia","tatacoensis"
"456","NA","Atelidae","Stirtonia","tatacoensis"
"457","NA","Atelidae","Stirtonia","victoriae"
"458","Austrapotheria","Austrapotheriidae","Grypolophodon","imperfectus"
"459","NA","Bonapartheriidae","Bonapartherium","hinakusijum"
"460","NA","Bonapartheriidae","Bonapartherium","serrensis"
"461","NA","Bonapartheriidae","Epidolops","ameghinoi"
"462","NA","Bonapartheriidae","Epidolops","ameghinoi"
"463","NA","Bonapartheriidae","Epidolops","NA"
"464","Sparassodonta","Bondesiidae","Bondesius","ferox"
"465","Sparassodonta","Borhyaenidae","Acrocyon","riggsi"
"466","Sparassodonta","Borhyaenidae","Acrocyon","riggsi"
"467","Sparassodonta","Borhyaenidae","Acrocyon","riggsi"
"468","Sparassodonta","Borhyaenidae","Acrocyon","sectorius"
"469","Sparassodonta","Borhyaenidae","Acrocyon","sectorius"
"470","Sparassodonta","Borhyaenidae","Acrocyon","sectorius"
"471","Sparassodonta","Borhyaenidae","Acrocyon","sectorius"
"472","Sparassodonta","Borhyaenidae","Acrocyon","NA"
"473","Sparassodonta","Borhyaenidae","Angelocabrerus","daptes"
"474","Sparassodonta","Borhyaenidae","Arctodictis","munizi"
"475","Sparassodonta","Borhyaenidae","Arctodictis","munizi"
"476","Sparassodonta","Borhyaenidae","Arctodictis","munizi"
"477","Sparassodonta","Borhyaenidae","Arctodictis","munizi"
"478","Sparassodonta","Borhyaenidae","Arctodictis","munizi"
"479","Sparassodonta","Borhyaenidae","Arctodictis","munizi"
"480","Sparassodonta","Borhyaenidae","Arctodictis","sinclairi"
"481","Sparassodonta","Borhyaenidae","Arctodictis","sinclairi"
"482","Sparassodonta","Borhyaenidae","Arctodictis","NA"
"483","Sparassodonta","Borhyaenidae","Arctodictis","NA"
"484","Sparassodonta","Borhyaenidae","Argyrolestes","peralestinus"
"485","Sparassodonta","Borhyaenidae","Australohyaena","antiqua"
"486","Sparassodonta","Borhyaenidae","Australohyaena","antiqua"
"487","Sparassodonta","Borhyaenidae","Australohyaena","antiqua"
"488","Sparassodonta","Borhyaenidae","Australohyaena","antiqua"
"489","Sparassodonta","Borhyaenidae","Australohyaena","antiqua"
"490","Sparassodonta","Borhyaenidae","Borhyaena","macrodonta"
"491","Sparassodonta","Borhyaenidae","Borhyaena","macrodonta"
"492","Sparassodonta","Borhyaenidae","Borhyaena","macrodonta"
"493","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"494","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"495","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"496","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"497","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"498","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"499","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"500","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"501","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"502","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"503","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"504","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"505","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"506","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"507","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"508","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"509","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"510","Sparassodonta","Borhyaenidae","Borhyaena","tuberata"
"511","Sparassodonta","Borhyaenidae","Borhyaenidium","altiplanicus"
"512","Sparassodonta","Borhyaenidae","Borhyaenidium","musteloides"
"513","Sparassodonta","Borhyaenidae","Borhyaenidium","riggsi"
"514","Sparassodonta","Borhyaenidae","Borhyaenidium","NA"
"515","Sparassodonta","Borhyaenidae","Chasicostylus","castroi"
"516","Sparassodonta","Borhyaenidae","Cladosictis","centralis"
"517","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"518","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"519","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"520","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"521","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"522","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"523","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"524","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"525","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"526","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"527","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"528","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"529","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"530","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"531","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"532","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"533","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"534","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"535","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"536","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"537","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"538","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"539","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"540","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"541","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"542","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"543","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"544","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"545","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"546","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"547","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"548","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"549","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"550","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"551","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"552","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"553","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"554","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"555","Sparassodonta","Borhyaenidae","Cladosictis","patagonica"
"556","Sparassodonta","Borhyaenidae","Cladosictis","NA"
"557","Sparassodonta","Borhyaenidae","Cladosictis","NA"
"558","Sparassodonta","Borhyaenidae","Cladosictis","NA"
"559","Sparassodonta","Borhyaenidae","Cladosictis","NA"
"560","Sparassodonta","Borhyaenidae","Cladosictis","NA"
"561","Sparassodonta","Borhyaenidae","Cladosictis","NA"
"562","Sparassodonta","Borhyaenidae","Contrerascynus","borhyaenoides"
"563","Sparassodonta","Borhyaenidae","Dukecynus","magnus"
"564","Sparassodonta","Borhyaenidae","Dukecynus","magnus"
"565","Sparassodonta","Borhyaenidae","Fredszalaya","hunteri"
"566","Sparassodonta","Borhyaenidae","Lycopsis","longirostrus"
"567","Sparassodonta","Borhyaenidae","Lycopsis","longirostrus"
"568","Sparassodonta","Borhyaenidae","Lycopsis","padillai"
"569","Sparassodonta","Borhyaenidae","Lycopsis","torresi"
"570","Sparassodonta","Borhyaenidae","Lycopsis","torresi"
"571","Sparassodonta","Borhyaenidae","Lycopsis","torresi"
"572","Sparassodonta","Borhyaenidae","Lycopsis","torresi"
"573","Sparassodonta","Borhyaenidae","Lycopsis","torresi"
"574","Sparassodonta","Borhyaenidae","Lycopsis","viverensis"
"575","Sparassodonta","Borhyaenidae","Nemolestes","NA"
"576","Sparassodonta","Borhyaenidae","Nemolestes","NA"
"577","Sparassodonta","Borhyaenidae","Nemolestes","spalacotherinus"
"578","Sparassodonta","Borhyaenidae","Notictis","ortizii"
"579","Sparassodonta","Borhyaenidae","Notictis","ortizii"
"580","Sparassodonta","Borhyaenidae","Notocynus","hermosicus"
"581","Sparassodonta","Borhyaenidae","Notocynus","hermosicus"
"582","Sparassodonta","Borhyaenidae","Notocynus","NA"
"583","Sparassodonta","Borhyaenidae","Notogale","mitis"
"584","Sparassodonta","Borhyaenidae","Notogale","mitis"
"585","Sparassodonta","Borhyaenidae","Notogale","mitis"
"586","Sparassodonta","Borhyaenidae","Notogale","mitis"
"587","Sparassodonta","Borhyaenidae","Notogale","mitis"
"588","Sparassodonta","Borhyaenidae","Notogale","mitis"
"589","Sparassodonta","Borhyaenidae","Notogale","mitis"
"590","Sparassodonta","Borhyaenidae","Patene","campbelli"
"591","Sparassodonta","Borhyaenidae","Patene","coluapiensis"
"592","Sparassodonta","Borhyaenidae","Patene","coluapiensis"
"593","Sparassodonta","Borhyaenidae","Patene","simpsoni"
"594","Sparassodonta","Borhyaenidae","Patene","simpsoni"
"595","Sparassodonta","Borhyaenidae","Patene","simpsoni"
"596","Sparassodonta","Borhyaenidae","Patene","NA"
"597","Sparassodonta","Borhyaenidae","Perathereutes","pungens"
"598","Sparassodonta","Borhyaenidae","Perathereutes","pungens"
"599","Sparassodonta","Borhyaenidae","Perathereutes","pungens"
"600","Sparassodonta","Borhyaenidae","Perathereutes","pungens"
"601","Sparassodonta","Borhyaenidae","Pharsophorus","lacerans"
"602","Sparassodonta","Borhyaenidae","Pharsophorus","lacerans"
"603","Sparassodonta","Borhyaenidae","Pharsophorus","lacerans"
"604","Sparassodonta","Borhyaenidae","Pharsophorus","lacerans"
"605","Sparassodonta","Borhyaenidae","Pharsophorus","lacerans"
"606","Sparassodonta","Borhyaenidae","Pharsophorus","lacerans"
"607","Sparassodonta","Borhyaenidae","Pharsophorus","NA"
"608","Sparassodonta","Borhyaenidae","Pharsophorus","tenax"
"609","Sparassodonta","Borhyaenidae","Plesiofelis","schlosseri"
"610","Sparassodonta","Borhyaenidae","Plesiofelis","schlosseri"
"611","Sparassodonta","Borhyaenidae","Procladosictis","anomala"
"612","Sparassodonta","Borhyaenidae","Procladosictis","NA"
"613","Sparassodonta","Borhyaenidae","Prodolichotis","prisca"
"614","Sparassodonta","Borhyaenidae","Prodolichotis","prisca"
"615","Sparassodonta","Borhyaenidae","Prodolichotis","prisca"
"616","Sparassodonta","Borhyaenidae","Prodolichotis","prisca"
"617","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"618","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"619","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"620","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"621","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"622","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"623","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"624","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"625","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"626","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"627","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"628","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"629","Sparassodonta","Borhyaenidae","Prothylacynus","patagonicus"
"630","Sparassodonta","Borhyaenidae","Pseudolycopsis","cabrerai"
"631","Sparassodonta","Borhyaenidae","Pseudonotictis","pusillus"
"632","Sparassodonta","Borhyaenidae","Pseudonotictis","pusillus"
"633","Sparassodonta","Borhyaenidae","Pseudonotictis","pusillus"
"634","Sparassodonta","Borhyaenidae","Pseudothylacynus","rectus"
"635","Sparassodonta","Borhyaenidae","Sallacyon","hoffstetteri"
"636","Sparassodonta","Borhyaenidae","Sallacyon","hoffstetteri"
"637","Sparassodonta","Borhyaenidae","Sallacyon","hoffstetteri"
"638","Sparassodonta","Borhyaenidae","Sipalocyon","externus"
"639","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"640","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"641","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"642","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"643","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"644","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"645","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"646","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"647","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"648","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"649","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"650","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"651","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"652","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"653","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"654","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"655","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"656","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"657","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"658","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"659","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"660","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"661","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"662","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"663","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"664","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"665","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"666","Sparassodonta","Borhyaenidae","Sipalocyon","gracilis"
"667","Sparassodonta","Borhyaenidae","Sipalocyon","obusta"
"668","Sparassodonta","Borhyaenidae","Sipalocyon","NA"
"669","Sparassodonta","Borhyaenidae","Sipalocyon","NA"
"670","Sparassodonta","Borhyaenidae","Sipalocyon","NA"
"671","Sparassodonta","Borhyaenidae","Sipalocyon","NA"
"672","Sparassodonta","Borhyaenidae","Sipalocyon","NA"
"673","Sparassodonta","Borhyaenidae","Sipalocyon","NA"
"674","Sparassodonta","Borhyaenidae","Stylocynus","paranensis"
"675","Sparassodonta","Borhyaenidae","Stylocynus","paranensis"
"676","Pilosa","Bradypodidae","Bradypus","tridactylus"
"677","Pilosa","Bradypodidae","Bradypus","variegatus"
"678","Pilosa","Bradypodidae","Bradypus","variegatus"
"679","Sparassodonta","Brandoniidae","Casamiquelia","rionegrina"
"680","NA","Caenolestidae","Perulestes","cardichi"
"681","NA","Caenolestidae","Perulestes","fraileyi"
"682","NA","Caenolestidae","Perulestes","NA"
"683","NA","Caenolestidae","Perulestes","NA"
"684","NA","Caenolestidae","Perulestes","NA"
"685","NA","Caenolestidae","Pliolestes","tripotamicus"
"686","NA","Caenolestidae","Pliolestes","tripotamicus"
"687","NA","Caenolestidae","Pliolestes","tripotamicus"
"688","NA","Caenolestidae","Pliolestes","venetus"
"689","NA","Caenolestidae","Pliolestes","venetus"
"690","NA","Caenolestidae","Pliolestes","venetus"
"691","NA","Caenolestidae","Progarzonia","notostylopense"
"692","NA","Caenolestidae","Pseudhalmarhiphus","guaraniticus"
"693","NA","Caenolestidae","Stilotherium","dissimile"
"694","NA","Caenolestidae","Stilotherium","dissimile"
"695","NA","Caenolestidae","Stilotherium","dissimile"
"696","NA","Caenolestidae","Stilotherium","dissimile"
"697","NA","Caenolestidae","Stilotherium","dissimile"
"698","NA","Caenolestidae","Stilotherium","dissimile"
"699","NA","Caenolestidae","Stilotherium","dissimile"
"700","NA","Caenolestidae","Stilotherium","dissimile"
"701","NA","Caenolestidae","Stilotherium","dissimile"
"702","NA","Callitrichidae","Patasola","magdalenae"
"703","Cetartiodactyla","Camelidae","Aguascalientia","minuta"
"704","Cetartiodactyla","Camelidae","Aguascalientia","panamaensis"
"705","Cetartiodactyla","Camelidae","Eulamaops","paralellus"
"706","Cetartiodactyla","Camelidae","Floridatragulus","nanus"
"707","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"708","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"709","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"710","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"711","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"712","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"713","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"714","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"715","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"716","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"717","Cetartiodactyla","Camelidae","Hemiauchenia","paradoxa"
"718","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"719","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"720","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"721","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"722","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"723","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"724","Cetartiodactyla","Camelidae","Hemiauchenia","NA"
"725","Cetartiodactyla","Camelidae","Lama","castelnaudi"
"726","Cetartiodactyla","Camelidae","Lama","glama"
"727","Cetartiodactyla","Camelidae","Lama","glama"
"728","Cetartiodactyla","Camelidae","Lama","gracilis"
"729","Cetartiodactyla","Camelidae","Lama","gracilis"
"730","Cetartiodactyla","Camelidae","Lama","gracilis"
"731","Cetartiodactyla","Camelidae","Lama","gracilis"
"732","Cetartiodactyla","Camelidae","Lama","guanicoe"
"733","Cetartiodactyla","Camelidae","Lama","guanicoe"
"734","Cetartiodactyla","Camelidae","Lama","guanicoe"
"735","Cetartiodactyla","Camelidae","Lama","guanicoe"
"736","Cetartiodactyla","Camelidae","Lama","guanicoe"
"737","Cetartiodactyla","Camelidae","Lama","guanicoe"
"738","Cetartiodactyla","Camelidae","Lama","guanicoe"
"739","Cetartiodactyla","Camelidae","Lama","guanicoe"
"740","Cetartiodactyla","Camelidae","Lama","guanicoe"
"741","Cetartiodactyla","Camelidae","Lama","guanicoe"
"742","Cetartiodactyla","Camelidae","Lama","guanicoe"
"743","Cetartiodactyla","Camelidae","Lama","guanicoe"
"744","Cetartiodactyla","Camelidae","Lama","guanicoe"
"745","Cetartiodactyla","Camelidae","Lama","guanicoe"
"746","Cetartiodactyla","Camelidae","Lama","guanicoe"
"747","Cetartiodactyla","Camelidae","Lama","guanicoe"
"748","Cetartiodactyla","Camelidae","Lama","guanicoe"
"749","Cetartiodactyla","Camelidae","Lama","guanicoe"
"750","Cetartiodactyla","Camelidae","Lama","guanicoe"
"751","Cetartiodactyla","Camelidae","Lama","guanicoe"
"752","Cetartiodactyla","Camelidae","Lama","guanicoe"
"753","Cetartiodactyla","Camelidae","Lama","guanicoe"
"754","Cetartiodactyla","Camelidae","Lama","guanicoe"
"755","Cetartiodactyla","Camelidae","Lama","guanicoe"
"756","Cetartiodactyla","Camelidae","Lama","guanicoe"
"757","Cetartiodactyla","Camelidae","Lama","guanicoe"
"758","Cetartiodactyla","Camelidae","Lama","guanicoe"
"759","Cetartiodactyla","Camelidae","Lama","guanicoe"
