collection_no	source_database	collection.authorizer	family_name	family_extant	genus_extant	species_extant	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	country	state	period	epoch	stage	ma_max	ma_min	formation
188249		"A. Cardenas "	Didelphidae	yes	yes	no		Thylamys		minutus					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188249		"A. Cardenas "	Didelphidae	yes	yes	no		Micoureus		laventicus					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188249		"A. Cardenas "	Paleothentidae			no		Hondathentes		cazador					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188250		"A. Cardenas "				no		Huilabradys		magdaleniensis					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188252		"A. Cardenas "			no	no		Eucholoeops	aff.	fronto					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188253		"A. Cardenas "	Mylodontidae			no		Brievabradys		laventensis					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188254		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188255		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188256		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188257		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188258		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188259		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
188260		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188261		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188262		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188263		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188264		"A. Cardenas "	Glyptodontidae	yes	no	no		Boreostemma		acostae					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
188571		"P. Mannion"	Archaeopithecidae			no		Archaeopithecus		rogeri					Argentina	Chubut	Paleogene	Eocene		48.600	37.200	
188572		"P. Mannion"	Archaeopithecidae			no		Archaeopithecus		rogeri					Argentina	Chubut	Paleogene	Eocene		48.600	37.200	
188740		"M. Uhen"					"n. gen."	Tiucetus	"n. sp."	rosae					Peru		Neogene	Miocene		13.650	7.246	Pisco
188749		"M. Uhen"					"n. gen."	Inticetus	"n. sp."	vertizi					Peru		Neogene	Miocene	Burdigalian	20.430	15.970	Chilcatay
189383		"M. Uhen"	Elephantidae			no		Mammuthus		columbi					Guatemala	"El Petén"	Quaternary	Pleistocene		2.588	0.012	
189385		"M. Uhen"	Gomphotheriidae		no	no		Cuvieronius		hyodon					Panama	Panamá	Quaternary	Pleistocene		2.588	0.012	
189386		"M. Uhen"	Gomphotheriidae		no	no		Cuvieronius		hyodon					Panama	Panamá	Quaternary	Pleistocene		2.588	0.012	
189387		"M. Uhen"	Gomphotheriidae		no	no		Cuvieronius		hyodon					Panama	Panamá	Quaternary	Pleistocene		2.588	0.012	
189519		"E. Vlachos"	Macraucheniidae		no		cf.	Theosodon		sp.					Argentina	Mendoza	Neogene	Miocene		19.48	19.48	Aisol
189519		"E. Vlachos"	Toxodontidae	no	no	no		Palyeidodon	cf.	obtusum					Argentina	Mendoza	Neogene	Miocene		19.48	19.48	Aisol
189519		"E. Vlachos"	Hegetotheriidae	no	no			Hegetotherium		sp.					Argentina	Mendoza	Neogene	Miocene		19.48	19.48	Aisol
189519		"E. Vlachos"	Interatheriidae	no	no			Protypotherium		sp.					Argentina	Mendoza	Neogene	Miocene		19.48	19.48	Aisol
189519		"E. Vlachos"	Mesotheriidae	yes		no	cf.	Eutrachytherus		modestus					Argentina	Mendoza	Neogene	Miocene		19.48	19.48	Aisol
189519		"E. Vlachos"						Nesodon	"n. sp."	taweretus		Nesodontinae		indet.	Argentina	Mendoza	Neogene	Miocene		19.48	19.48	Aisol
189520		"E. Vlachos"	Hegetotheriidae	no	no			Tremacyllus		sp.					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"						Caviodon	"n. sp."	cuyano					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"	Abrocomidae		no			Protabrocoma		sp.					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"	Typotheriidae		no			Pseudotypotherium		sp.					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"	Dasypodidae	yes	no		cf.	Doellotatus		sp.					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"	Octodontidae	yes	no		aff.	Eucoelophorus		sp.					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"	Caviidae	yes	no			Orthomyctera		sp.					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189520		"E. Vlachos"	Didelphidae	yes	yes	yes	cf.	Philander		opossum					Argentina	Mendoza	Neogene	Pliocene		5.332	2.588	"La Huertita"
189521		"E. Vlachos"	Macraucheniidae		no		cf.	Theosodon		sp.					Argentina	Mendoza	Neogene	Miocene		15.970	11.608	Aisol
189824		"M. Uhen"						Cavia	"n. sp."	cabrerai					Argentina	Belén	Neogene	Pliocene	Zanclean	5.332	3.600	Andahuala
189824		"M. Uhen"	Megatheriidae	yes	no			Pyramiodontherium		sp.					Argentina	Belén	Neogene	Pliocene	Zanclean	5.332	3.600	Andahuala
189977		"M. Uhen"	Felidae	yes	no	no		Smilodon		populator					Chile	"Ultima Esperanza"	Quaternary	Pleistocene		0.126	0.012	
189982		"M. Uhen"	Megatheriidae	yes	no	no		Megatherium		americanum					Brazil	"Rio Grande Do Sul"	Quaternary			0.781	0.000	
190058		"M. Uhen"	Gomphotheriidae		no			Stegomastodon		platensis					Chile		Quaternary	Pleistocene		0.126	0.012	
190058		"M. Uhen"	Equidae	yes	yes	no		Equus		andium		Equus		andium	Chile		Quaternary	Pleistocene		0.126	0.012	
190058		"M. Uhen"	Camelidae	yes	no	no		Hemiauchenia		paradoxa					Chile		Quaternary	Pleistocene		0.126	0.012	
190059		"M. Uhen"	Gomphotheriidae		no			Stegomastodon		platensis					Chile		Quaternary	Pleistocene		0.126	0.012	
190375		"E. Vlachos"	Glyptodontidae	yes	no			Glyptodon		sp.					Colombia	Cundinamarca	Quaternary	Pleistocene		0.0195	0.0195	
190375		"E. Vlachos"	Gomphotheriidae		no			Haplomastodon		waringi					Colombia	Cundinamarca	Quaternary	Pleistocene		0.0195	0.0195	
190375		"E. Vlachos"	Megatheriidae	yes	no			Megatherium		sp.					Colombia	Cundinamarca	Quaternary	Pleistocene		0.0195	0.0195	
190376		"E. Vlachos"						Hilarcotherium	cf.	miyou					Colombia	Guajira	Neogene	Miocene	Langhian	15.43	15.14	Castilletes
190376		"E. Vlachos"						Lycopsis	"n. sp."	padillai		Sparassodonta		sp.	Colombia	Guajira	Neogene	Miocene	Langhian	15.43	15.14	Castilletes
190376		"E. Vlachos"						Lambdaconus	cf.	colombianus		Proterotheriidae		sp.	Colombia	Guajira	Neogene	Miocene	Langhian	15.43	15.14	Castilletes
190377		"E. Vlachos"						Hilarcotherium	"n. sp."	miyou		Astrapotheriidae		sp.	Colombia	Guajira	Neogene	Miocene	Burdigalian	16.2	16.07	Castilletes
190535		"E. Vlachos"	Toxodontidae	no	no		cf.	Adinotherium		sp.					Venezuela	Portugesa	Neogene	Miocene	Burdigalian	20.430	15.970	"Rio Yuka"
190942		"M. Uhen"					"n. gen."	Urkudelphis	"n. sp."	chawpipacha					Ecuador	"Santa Elena"	Paleogene	Oligocene	Chattian	28.400	23.030	"Dos Bocas"
191113		"E. Vlachos"	Mylodontidae		no			Lestodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Mylodontidae		no			Glossotherium		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Mylodontidae		no			Scelidodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Mylodontidae		no		cf.	Lestodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Mylodontidae		no		cf.	Scelidodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Toxodontidae	no	no		cf.	Toxodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Mylodontidae		no		cf.	Mylodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"					cf.	Paraceros		fragilis					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Glyptodontidae	yes	no			Panochthus		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191113		"E. Vlachos"	Glyptodontidae	yes	no			Glyptodon		sp.					Paraguay		Quaternary	Pleistocene		2.588	0.012	
191127		"E. Vlachos"	Canidae	yes	no			Dusicyon		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Tayassuidae	yes	yes	yes		Tayassu		pecari					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Dasypodidae	yes	yes			Tolypeutes		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Dasypodidae	yes	no			Eutatus		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Dasypodidae	yes	yes	yes		Chaetophractus		villosus					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Chinchillidae	yes	yes	yes		Lagostomus		maximus					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Didelphidae	yes	yes			Lestodelphys	cf.	juga					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Equidae	yes	no			Hippidion		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Camelidae	yes	yes	yes		Lama		guanicoe					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Pampatheriidae	no	no			Pampatherium		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Glyptodontidae	yes	no			Neosclerocalyptus		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Cervidae	yes	no			Morenelaphus		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Glyptodontidae	yes	no			Panochthus		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"						Doedicurus		clavicaudatus					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Glyptodontidae	yes	no	no		Glyptodon		reticulatus					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Megatheriidae	yes	no			Megatherium		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Mylodontidae		no			Lestodon		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Toxodontidae	no	no	no		Toxodon		platensis					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Macraucheniidae		no			Macrauchenia		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Ursidae	yes				Arctotherium		sp.					Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191127		"E. Vlachos"	Gomphotheriidae		no			Notiomastodon		sp.		Stegomastodon		sp.	Argentina	"Buenos Aires"	Quaternary			0.126	0.000	
191130		"E. Vlachos"	Dasypodidae	yes	no			Eutatus		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Dasypodidae	yes	yes			Tolypeutes		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Glyptodontidae	yes	no			Lomaphorus		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Glyptodontidae	yes	no			Neosclerocalyptus		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Glyptodontidae	yes	no			Glyptodon		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Megatheriidae	yes	no			Megatherium		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Camelidae	yes	no		cf.	Palaeolama		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191130		"E. Vlachos"	Equidae	yes	yes			Equus		sp.					Argentina	Cordoba	Quaternary	Pleistocene		0.126	0.012	"Lagunilla del Plata"
191133		"E. Vlachos"	Thylacosmilidae	no	no	no		Thylacosmilus		atrox		Achlysictis		lelongi	Argentina	Cordoba	Neogene	Pliocene		5.332	2.588	Brochero
191133		"E. Vlachos"	Hegetotheriidae	no	no	no		Tremacyllus		impressus					Argentina	Cordoba	Neogene	Pliocene		5.332	2.588	Brochero
191153		"E. Vlachos"	Dasypodidae	yes	yes	yes		Chaetophractus		villosus					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Dasypodidae	yes	yes			Tolypeutes		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Dasypodidae	yes	no			Propraopus		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Tayassuidae	yes	yes			Tayassu		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Chinchillidae	yes	yes	yes		Lagostomus		maximus					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Dasypodidae	yes	no			Eutatus		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Pampatheriidae	no	no			Pampatherium		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Glyptodontidae	yes	no			Neosclerocalyptus		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Pampatheriidae	no	no	no		Holmesina		paulacoutoi					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Tayassuidae	yes	yes			Catagonus		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Equidae	yes	yes			Equus		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Felidae	yes	yes	yes		Puma		concolor					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Felidae	yes	no	no		Smilodon		populator					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Ursidae	yes				Arctotherium		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Glyptodontidae	yes	no	no		Panochthus		tuberculatus					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"						Doedicurus		clavicaudatus					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Glyptodontidae	yes	no	no		Glyptodon		clavipes					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Megatheriidae	yes	no	no		Megatherium		americanum					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Gomphotheriidae		no			Stegomastodon		platensis					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Macraucheniidae		no			Macrauchenia		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191153		"E. Vlachos"	Toxodontidae	no	no			Toxodon		sp.					Argentina	"Santiago del Estero"	Quaternary	Pleistocene		2.588	0.012	
191217		"M. Uhen"	Ziphiidae	yes	no	no		Messapicetus		gregarius					Peru		Neogene	Miocene	Tortonian	11.608	7.246	Pisco
191218		"M. Uhen"	Ziphiidae	yes	no	no		Messapicetus		gregarius					Peru		Neogene	Miocene	Tortonian	11.608	7.246	Pisco
191760		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191760		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191761		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191763		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191764		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191764		"E. Vlachos"	Dasypodidae	yes	no	no		Doellotatus	cf.	chapadmalensis					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191764		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191765		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191765		"E. Vlachos"			no			Eumysops		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191766		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191766		"E. Vlachos"	Didelphidae	yes	yes			Didelphis		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191766		"E. Vlachos"						Hyperdidelphys		inexpectata					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191766		"E. Vlachos"						Lagostomus		incisus					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191766		"E. Vlachos"	Typotheriidae		no		?	Pseudotypotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191767		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191767		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191767		"E. Vlachos"	Octodontidae	yes	no			Pithanotomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191768		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191768		"E. Vlachos"			no			Eumysops		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191768		"E. Vlachos"						Hyperdidelphys		parvula					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191768		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191768		"E. Vlachos"						Ringueletia	cf.	simpsoni					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"	Argyrolagidae	no	no			Argyrolagus		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"	Procyonidae	yes	no			Cyonasua		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"	Dasypodidae	yes	no			Doellotatus		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"			no	no		Eumysops		laeviplicatus					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"						Hyperdidelphys		inexpectata					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"						Lagostomus		incisus					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191769		"E. Vlachos"	Macraucheniidae		no			Promacrauchenia	cf.	chapadmalense					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191770		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191770		"E. Vlachos"						Lagostomus		incisus					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191770		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191770		"E. Vlachos"	Octodontidae	yes	no			Pithanotomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191771		"E. Vlachos"	Hegetotheriidae	no	no			Paedotherium		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191771		"E. Vlachos"	Octodontidae	yes	no			Xenodontomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
191772		"E. Vlachos"	Ctenomyidae	yes	no			Actenomys		sp.					Argentina	"Buenos Aires"	Neogene	Pliocene	Piacenzian	3.600	2.588	Irene
