"","collection_no","source_database","collection.authorizer","family_name","family_extant","genus_extant","species_extant","occurrence.genus_reso","occurrence.genus_name","occurrence.species_reso","occurrence.species_name","original.genus_reso","original.genus_name","original.species_reso","original.species_name","country","state","period","epoch","stage","ma_max","ma_min","formation"
"6894",192106,"","C. Jaramillo","Toxodontidae","no","no","","","Toxodon","","NA","","","","","Argentina","Santiago del Estero","Quaternary","Pleistocene","",0.126,0.012,""
"6895",192106,"","C. Jaramillo","Toxodontidae","no","no","no","","Toxodon","","gracilis","","","","","Argentina","Santiago del Estero","Quaternary","Pleistocene","",0.126,0.012,""
"6896",192106,"","C. Jaramillo","Toxodontidae","no","no","no","","Mixotoxodon","","larensis","","","","","Argentina","Santiago del Estero","Quaternary","Pleistocene","",0.126,0.012,""
"6897",192106,"","C. Jaramillo","Gomphotheriidae","","no","","","Stegomastodon","","platensis","","","","","Argentina","Santiago del Estero","Quaternary","Pleistocene","",0.126,0.012,""
"6898",192107,"","C. Jaramillo","Dinomyidae","yes","no","","","Isostylomys","n. sp.","intermedius","","","","","Uruguay","San José","Neogene","","",6.8,4,""
"6899",192135,"","C. Jaramillo","","","","","","Neophanomys","n. sp.","pristinus","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6900",192135,"","C. Jaramillo","Dasypodidae","yes","no","no","","Chasicotatus","","ameghinoi","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6901",192135,"","C. Jaramillo","Dasypodidae","yes","no","no","","Doellotatus","","inornatus","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6902",192135,"","C. Jaramillo","Dasypodidae","yes","no","","","Chorobates","","villosissimus","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6903",192135,"","C. Jaramillo","Dasypodidae","yes","no","no","","Macrochorobates","","scalabrinii","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6904",192166,"","C. Jaramillo","","","","","","Chasichimys","","bonaerense","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6905",192166,"","C. Jaramillo","Dasypodidae","yes","no","no","","Chasicotatus","","ameghinoi","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6906",192166,"","C. Jaramillo","","","","","","Vetelia","","perforata","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6907",192166,"","C. Jaramillo","Dasypodidae","yes","no","","","Proeuphractus","","NA","","","","","Argentina","La Pampa","Neogene","Miocene","",11.608,5.332,"Cerro Azul"
"6908",192828,"","M. Uhen","","","","","n. gen.","Macrosqualodelphis","n. sp.","ukupachai","","","","","Peru","","Neogene","Miocene","Burdigalian",18.78,18.78,"Chilcatay"
"6909",193738,"","P. Mannion","Reigitheriidae","","","no","","Reigitherium","","bunodontum","","","","","Argentina","Chubut","Cretaceous","Late/Upper Cretaceous","",84.9,66.043,"La Colonia"
"6910",193948,"","M. Uhen","Balaenopteridae","yes","yes","yes","","Balaenoptera","","musculus","","","","","Brazil","Sao Paulo","Quaternary","Holocene","",0.0019,0.0017,""
"6911",194220,"","M. Clapham","Muridae","yes","yes","","","Rattus","","NA","","","","","Saint Helena","","Quaternary","Holocene","",0.012,0,""
"6912",194221,"","M. Clapham","Muridae","yes","yes","","","Rattus","","NA","","","","","Saint Helena","","Quaternary","Holocene","",0.012,0,""
"6913",194478,"","M. Uhen","","","","","n. gen.","Muknalia","n. sp.","minima","","","","","Mexico","Quintana Roo","Quaternary","","",2.588,0,""
"6914",194494,"","A. Cardenas ","Caviidae","yes","no","no","","Prodolichotis","","pridiana","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6915",194495,"","A. Cardenas ","Pitheciidae","yes","no","","cf.","Nuciruptor","","NA","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6916",194496,"","A. Cardenas ","","","no","no","","Acarechimys","","minutissimus","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6917",194496,"","A. Cardenas ","Caviidae","yes","no","no","","Prodolichotis","","pridiana","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6918",194496,"","A. Cardenas ","","","no","","?","Steiromys","","NA","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6919",194496,"","A. Cardenas ","","","no","no","cf.","Acarechimys","","minutissimus","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6920",194496,"","A. Cardenas ","Dasyproctidae","yes","no","","","Microscleromys","","jacobsi","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6921",194496,"","A. Cardenas ","Dasyproctidae","yes","no","no","","Neoreomys","","huilensis","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6922",194506,"","P. Mannion","","","","","","Migraveramus","n. sp.","lavocati","","","","","Bolivia","La Paz","","","",29,21,""
"6923",194506,"","P. Mannion","","","no","","?","Sallamys","","NA","","","","","Bolivia","La Paz","","","",29,21,""
"6924",194507,"","P. Mannion","","","","","","Migraveramus","","lavocati","","","","","Bolivia","La Paz","","","",29,21,""
"6925",194508,"","P. Mannion","","","","","","Migraveramus","","quispea","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6926",194509,"","P. Mannion","","","","","","Sallamys","","woodi","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6927",194510,"","P. Mannion","","","no","","","Sallamys","","NA","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6928",194510,"","P. Mannion","","","","","","Asteromys","","bolivianus","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6929",194511,"","P. Mannion","","","","","","Lapazomys","","hartenbergeri","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6930",194512,"","P. Mannion","","","","","n. gen.","Lapazomys","n. sp.","hartenbergeri","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6931",194513,"","P. Mannion","","","","","n. gen.","Cholamys","n. sp.","tetralophodonta","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6932",194514,"","P. Mannion","","","","","","Asteromys","","bolivianus","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6933",194515,"","P. Mannion","","","","","","Asteromys","","bolivianus","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6934",194516,"","P. Mannion","","","","","","Asteromys","","bolivianus","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6935",194517,"","P. Mannion","","","","","","Asteromys","","bolivianus","","","","","Bolivia","La Paz","","","",29,21,"Salla Beds"
"6936",195071,"","M. Clapham","","","","","n. gen.","Noronhomys","n. sp.","vespuccii","","Sigmodontinae","","indet.","Brazil","","Quaternary","Holocene","",0.012,0,""
"6937",195172,"","C. Jaramillo","","","","","","Falcontoxodon","n. sp.","aguilerai","","","","","Venezuela","Falcon","","","",3.6,1.81,"Codore"
"6938",195186,"","C. Jaramillo","","","no","","","Pachyarmatherium","","NA","","","","","Brazil","Pernambuco","Quaternary","Pleistocene","",0.063,0.0589,""
"6939",195186,"","C. Jaramillo","Pampatheriidae","no","no","no","","Holmesina","cf.","paulacoutoi","","","","","Brazil","Pernambuco","Quaternary","Pleistocene","",0.063,0.0589,""
"6940",195186,"","C. Jaramillo","Megatheriidae","yes","no","no","","Eremotherium","","laurillardi","","","","","Brazil","Pernambuco","Quaternary","Pleistocene","",0.063,0.0589,""
"6941",195186,"","C. Jaramillo","Gomphotheriidae","","no","","","Stegomastodon","","waringi","","","","","Brazil","Pernambuco","Quaternary","Pleistocene","",0.063,0.0589,""
"6942",195186,"","C. Jaramillo","Toxodontidae","no","no","","","Toxodon","","NA","","","","","Brazil","Pernambuco","Quaternary","Pleistocene","",0.063,0.0589,""
"6943",195186,"","C. Jaramillo","Sclerocalyptidae","","no","","","Glyptotherium","","NA","","Glyptotheriini","","indet.","Brazil","Pernambuco","Quaternary","Pleistocene","",0.063,0.0589,""
"6944",195251,"","A. Cardenas ","Echimyidae","yes","","no","","Ricardomys","","longidens","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6945",195251,"","A. Cardenas ","","","no","","","Steiromys","","NA","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6946",195251,"","A. Cardenas ","Caviidae","yes","no","no","","Prodolichotis","","pridiana","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6947",195253,"","A. Cardenas ","Dinomyidae","yes","no","","","Olenopsis","","NA","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"La Victoria"
"6948",195256,"","A. Cardenas ","Dinomyidae","yes","no","no","","Scleromys","","schurmanni","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6949",195256,"","A. Cardenas ","Dinomyidae","yes","no","no","","Scleromys","","colombianus","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6950",195256,"","A. Cardenas ","Caviidae","yes","no","no","","Prodolichotis","","pridiana","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6951",195257,"","A. Cardenas ","Dinomyidae","yes","no","","","Olenopsis","","NA","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6952",195258,"","A. Cardenas ","Borhyaenidae","","no","","","Arctodictis","","NA","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6953",195259,"","A. Cardenas ","Proterotheriidae","no","","no","","Prolicaphrium","","sanalfonensis","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"La Victoria"
"6954",195456,"","M. Uhen","","","yes","","cf.","Pudu","","NA","","","","","Chile","Los Lagos","Quaternary","Pleistocene","",0.781,0.012,""
"6955",195735,"","A. Cardenas ","Pampatheriidae","no","no","no","","Scirrotherium","","hondaensis","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"La Victoria"
"6956",196807,"","A. Cardenas ","Mylodontidae","","no","no","","Pseudoprepotherium","","confusum","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"Villavieja"
"6957",196810,"","A. Cardenas ","Mylodontidae","","no","no","","Pseudoprepotherium","","confusum","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"La Victoria"
"6958",197104,"","M. Uhen","","","","","","Tapirus","n. sp.","rondoniensis","","","","","Brazil","Rondonia","Quaternary","Pleistocene","",0.126,0.012,"Rio Madeira"
"6959",197104,"","M. Uhen","Pampatheriidae","no","no","","","Holmesina","n. sp.","rondoniensis","","","","","Brazil","Rondonia","Quaternary","Pleistocene","",0.126,0.012,"Rio Madeira"
"6960",197104,"","M. Uhen","","","","","","Trichechus","n. sp.","hesperamazonicus","","Trichechus","","sp.","Brazil","Rondonia","Quaternary","Pleistocene","",0.126,0.012,"Rio Madeira"
"6961",197191,"","P. Mannion","Homunculidae","","","no","","Mazzonicebus","","almendrae","","","","","Argentina","Chubut","Neogene","Miocene","",21,17.5,"Sarmiento"
"6962",197191,"","P. Mannion","Eryomyidae","","no","","","Perimys","","NA","","","","","Argentina","Chubut","Neogene","Miocene","",21,17.5,"Sarmiento"
"6963",197191,"","P. Mannion","Cephalomyidae","no","","no","","Banderomys","","leanzai","","","","","Argentina","Chubut","Neogene","Miocene","",21,17.5,"Sarmiento"
"6964",197191,"","P. Mannion","","","no","","","Eosteiromys","","NA","","","","","Argentina","Chubut","Neogene","Miocene","",21,17.5,"Sarmiento"
"6965",197211,"","A. Cardenas ","Glyptodontidae","yes","no","no","","Boreostemma","","acostae","","","","","Colombia","Huila","Neogene","Miocene","",13.8,11.8,"La Victoria"
"6966",197284,"","P. Mannion","","","","","","Protypotherium","","sinclairi","","","","","Argentina","Neuquén","Neogene","Miocene","",21,17.5,"Cerro Bandera"
"6967",197284,"","P. Mannion","","","","","","Doryperimys","","olsacheri","","","","","Argentina","Neuquén","Neogene","Miocene","",21,17.5,"Cerro Bandera"
"6968",197285,"","P. Mannion","Toxodontidae","no","no","no","","Proadinotherium","cf.","muensteri","","","","","Argentina","Neuquén","Neogene","Miocene","",21,17.5,"Cerro Bandera"
"6969",197285,"","P. Mannion","Astrapotheriidae","no","no","","","Parastrapotherium","","NA","","","","","Argentina","Neuquén","Neogene","Miocene","",21,17.5,"Cerro Bandera"
"6970",197285,"","P. Mannion","Astrapotheriidae","no","no","","","Astrapothericulus","","NA","","","","","Argentina","Neuquén","Neogene","Miocene","",21,17.5,"Cerro Bandera"
"6971",197286,"","P. Mannion","","","","no","","Garridomys","","curunuquem","","","","","Argentina","Neuquén","Neogene","Miocene","",21,17.5,"Cerro Bandera"
"6972",197293,"","P. Mannion","","","","","","Rusconitherium","","mendocense","","","","","Argentina","Mendoza","Neogene","Miocene","Burdigalian",17.5,16.3,"Mariño"
"6973",197294,"","P. Mannion","","","","no","","Caraguatypotherium","","munozi","","","","","Chile","Parinacota","Neogene","Miocene","Tortonian",11.4,10.7,"Huaylas "
"6974",197295,"","P. Mannion","","","","","","Epipeltephilus","n. sp.","caraguensis","","","","","Chile","Parinacota","Neogene","Miocene","Tortonian",11.608,7.246,"Huaylas "
"6975",197295,"","P. Mannion","","","","no","","Caraguatypotherium","","munozi","","","","","Chile","Parinacota","Neogene","Miocene","Tortonian",11.608,7.246,"Huaylas "
"6976",197501,"","P. Mannion","Megatheriidae","yes","no","no","","Megathericulus","","patagonicus","","","","","Bolivia","Tarija","Neogene","Miocene","Serravallian",12.35,12.35,""
"6977",197502,"","P. Mannion","Megatheriidae","yes","no","no","","Megathericulus","","patagonicus","","","","","Bolivia","Tarija","Neogene","Miocene","Serravallian",13.65,11.608,""
"6978",197502,"","P. Mannion","","","","","","Theosodon","","arozquetai","","","","","Bolivia","Tarija","Neogene","Miocene","Serravallian",13.65,11.608,""
"6979",197502,"","P. Mannion","","","","","","Llullataruca","","shockeyi","","","","","Bolivia","Tarija","Neogene","Miocene","Serravallian",13.65,11.608,""
"6980",197691,"","P. Mannion","Dasypodidae","yes","no","no","","Stenotatus","n. sp.","planus","","","","","Argentina","Santa Cruz","Neogene","Miocene","",16.3,15.5,"Cerro Boleadoras"
"6981",197692,"","P. Mannion","","","","","n. gen.","Eonaucum","n. sp.","colloncuranum","","","","","Argentina","Neuquén","Neogene","Miocene","Langhian",15.5,13.8,"Cerro Boleadoras"
"6982",197692,"","P. Mannion","","","","","n. gen.","Amphibradys","n. sp.","guiomari","","","","","Argentina","Neuquén","Neogene","Miocene","Langhian",15.5,13.8,"Cerro Boleadoras"
"6983",197692,"","P. Mannion","","","","","","Planops","n. sp.","grandis","","","","","Argentina","Neuquén","Neogene","Miocene","Langhian",15.5,13.8,"Cerro Boleadoras"
"6984",197784,"","P. Mannion","Dasypodidae","yes","no","","","Macrochorobates","","NA","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6985",197784,"","P. Mannion","","","","","","Vetelia","cf.","gandhii","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6986",197784,"","P. Mannion","Dasypodidae","yes","no","","","Vetelia","","NA","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6987",197784,"","P. Mannion","Hegetotheriidae","no","no","no","","Paedotherium","","minor","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6988",197784,"","P. Mannion","","","","","","Protypotherium","","minutum","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6989",197784,"","P. Mannion","Mesotheriidae","yes","no","","cf.","Typotheriopsis","","NA","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6990",197784,"","P. Mannion","Caviidae","yes","no","","cf.","Procardiomys","","NA","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6991",197784,"","P. Mannion","Abrocomidae","","no","","","Protabrocoma","","NA","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6992",197784,"","P. Mannion","Chinchillidae","yes","no","","","Prolagostomus","","NA","","","","","Argentina","Salta","Neogene","Miocene","Tortonian",11.608,7.246,"Palo Pintado"
"6993",197899,"","P. Mannion","Dasypodidae","yes","no","","","Stenotatus","","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"6994",197899,"","P. Mannion","Peltephilidae","","no","","","Peltephilus","","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"6995",197899,"","P. Mannion","","","no","","cf.","Hapalops","","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"6996",197899,"","P. Mannion","Interatheriidae","no","no","","","Protypotherium","informal","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"6997",197899,"","P. Mannion","Interatheriidae","no","no","","","Protypotherium","informal","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"6998",197899,"","P. Mannion","Hegetotheriidae","no","no","no","","Hegetotherium","cf.","mirabile","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"6999",197899,"","P. Mannion","Mesotheriidae","yes","no","","cf.","Altitypotherium","","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"7000",197899,"","P. Mannion","Dasyproctidae","yes","no","no","","Neoreomys","cf.","australis","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"7001",197899,"","P. Mannion","Dinomyidae","yes","no","","","Scleromys","informal","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
"7002",197900,"","P. Mannion","Palaeothentidae","","no","","","Palaeothentes","","NA","","","","","Argentina","San Juan","Neogene","Miocene","Burdigalian",17.5,16.3,"Chinches"
