Sample label	Depth sed [m]	Depth comp r [rmcd]	Tuned time [Ma]	Foram benth δ13C [‰ PDB]	Foram benth δ18O [‰ PDB]	Foram benth	Reference	Method comm	Comment
208-1263B-15H-6,119-121	216.550	216.550	47.532212	0.9698	-0.2041	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-6,124-126	216.600	216.600	47.541348	0.8871	-0.1947	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-6,129-131	216.650	216.650	47.550479	0.7055	-0.3154	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-6,134-136	216.700	216.700	47.559615	0.7439	-0.2095	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-6,139-141	216.750	216.750	47.568750	0.7225	-0.2146	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-6,144-146	216.800	216.800	47.577885	0.7593	-0.2366	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-6,149-150	216.845	216.845	47.586106	0.7271	-0.2485	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,4-6	216.900	216.900	47.596152	0.7627	-0.1558	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,9-11	216.950	216.942	47.603778	0.6674	-0.1876	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,14-16	217.000	216.983	47.611401	0.9183	0.0382	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,19-21	217.050	217.025	47.619025	0.6517	-0.2919	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,24-26	217.100	217.067	47.626651	0.5712	-0.3666	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,29-31	217.150	217.109	47.634271	0.5622	-0.3806	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,48-50	217.110	217.110	47.634519	0.6840	-0.2695	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,34-36	217.200	217.150	47.640944	0.6347	-0.3428	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,53-55	217.160	217.160	47.641818	0.8115	-0.1734	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,39-41	217.250	217.192	47.644737	0.7971	-0.1776	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,58-60	217.210	217.210	47.646365	0.7653	-0.2420	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,44-46	217.300	217.234	47.648530	0.8250	-0.1657	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,63-65	217.260	217.260	47.650908	0.8891	-0.1732	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,49-51	217.350	217.276	47.652324	0.7525	-0.3805	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,68-70	217.310	217.310	47.655455	0.8924	-0.1089	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,54-56	217.400	217.317	47.656116	0.8366	-0.2050	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-15H-7,59-61	217.450	217.359	47.659910	0.8792	-0.0714	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,73-75	217.360	217.360	47.660000	0.8846	-0.0943	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,78-80	217.410	217.410	47.664545	0.7141	-0.3147	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,83-85	217.460	217.460	47.669092	0.6143	-0.2869	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,88-90	217.510	217.510	47.673635	0.7079	-0.3596	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,93-95	217.560	217.560	47.678182	0.8728	-0.2439	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,98-100	217.610	217.610	47.682727	0.8427	-0.1795	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,103-105	217.660	217.660	47.687273	1.0241	-0.0528	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,108-110	217.710	217.710	47.691819	0.9109	-0.1853	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,113-115	217.760	217.760	47.696363	0.8813	-0.1710	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,118-120	217.810	217.810	47.700909	1.0388	-0.0719	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,123-125	217.860	217.860	47.705455	0.9584	-0.1414	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,128-130	217.910	217.910	47.710000	0.8411	-0.2037	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,133-135	217.960	217.960	47.714546	0.8703	-0.1403	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,138-140	218.010	218.010	47.719090	0.9115	-0.1323	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,143-145	218.060	218.060	47.723636	0.9802	-0.0620	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-1,148-150	218.110	218.110	47.728182	0.9857	-0.0827	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,3-5	218.160	218.160	47.732727	1.0165	-0.0852	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,8-10	218.210	218.210	47.737274	0.9561	-0.0986	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,13-15	218.260	218.260	47.741817	0.8750	-0.2714	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,18-20	218.310	218.310	47.746364	0.9140	-0.1764	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,23-25	218.360	218.360	47.750909	1.0078	-0.0716	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,28-30	218.410	218.410	47.755455	0.9827	-0.1073	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,32-34	218.450	218.450	47.759091	0.9668	-0.0835	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,38-40	218.510	218.510	47.764545	1.0549	-0.0618	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,43-45	218.560	218.560	47.769091	1.0518	-0.0929	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,48-50	218.610	218.610	47.773636	0.9349	-0.0633	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,53-55	218.660	218.660	47.778182	0.8921	-0.1659	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,58-60	218.710	218.710	47.782728	0.9199	-0.1555	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,63-65	218.760	218.760	47.787272	0.8601	-0.1368	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,68-70	218.810	218.810	47.791818	0.8931	-0.1922	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,73-75	218.860	218.860	47.796364	0.9812	-0.1064	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,78-80	218.910	218.910	47.800909	0.9723	-0.0319	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,83-85	218.960	218.960	47.805455	0.9459	-0.1803	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,88-90	219.010	219.010	47.809999	0.9199	-0.1629	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,93-95	219.060	219.060	47.814545	0.8543	-0.1997	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,98-100	219.110	219.110	47.819091	0.8512	-0.1178	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,103-105	219.160	219.160	47.823636	0.9534	-0.1156	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,108-110	219.210	219.210	47.828183	0.8991	-0.1829	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,113-115	219.260	219.260	47.832726	0.9689	-0.1263	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,118-120	219.310	219.310	47.837273	0.8732	-0.1527	NTRUE	MARUM Bremen this study	Finnigan MAT 252 with Kiel III	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-21H-2,123-125	219.360	219.360	47.841818	0.8470	-0.2550	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-2,128-130	219.410	219.410	47.846364	0.4760	-1.0200	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-2,133-135	219.460	219.460	47.850910	0.8250	-0.2030	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-2,138-140	219.510	219.510	47.855454	0.6920	-0.3870	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-2,143-145	219.560	219.560	47.860000	0.7700	-0.3530	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-2,148-150	219.610	219.610	47.864545	0.7690	-0.3160	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,3-5	219.660	219.660	47.869091	0.8500	-0.2440	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,8-10	219.710	219.710	47.873637	0.9240	-0.1110	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,13-15	219.760	219.760	47.878181	0.9550	-0.1010	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,18-20	219.810	219.810	47.882727	0.9060	-0.1730	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,23-25	219.860	219.860	47.887273	0.9080	-0.1510	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,28-30	219.910	219.910	47.891818	0.8500	-0.2260	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,33-35	219.960	219.960	47.896365	0.6460	-0.5920	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,38-40	220.010	220.010	47.900908	0.7090	-0.3370	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,43-45	220.060	220.060	47.905455	0.6120	-0.5930	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,48-50	220.110	220.110	47.910000	0.6140	-0.5150	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,53-55	220.160	220.160	47.914545	1.0880	-0.5380	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,58-60	220.210	220.210	47.919092	0.6300	-0.5960	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,63-65	220.260	220.260	47.923635	0.8670	-0.1550	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,68-70	220.310	220.310	47.928182	0.7580	-0.2220	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,73-75	220.360	220.360	47.932727	0.6730	-0.4670	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,78-80	220.410	220.410	47.937273	0.7840	-0.3250	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,83-85	220.460	220.460	47.941819	0.7060	-0.3930	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,88-90	220.510	220.510	47.946363	0.6790	-0.4100	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,93-95	220.560	220.560	47.950909	0.7230	-0.3420	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,98-100	220.610	220.610	47.955455	0.6580	-0.4610	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,103-105	220.660	220.676	47.961445	0.6350	-0.4990	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,108-110	220.710	220.742	47.967438	0.6820	-0.4080	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,113-115	220.760	220.808	47.973428	0.4230	-0.5690	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,118-120	220.810	220.874	47.979419	0.5050	-0.4740	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,123-125	220.860	220.940	47.984465	0.4790	-0.6690	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,128-130	220.910	221.005	47.989407	0.5600	-0.5950	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,134-136	220.970	221.085	47.995339	0.7540	-0.3200	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
208-1263A-21H-3,138-140	221.010	221.137	47.999292	0.7690	-0.3900	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.04per mil for d13C; 0.06per mil for d18O
